age_certification,disneyplus,full_path,globoplay,hbomax,id,imdbPopularity,imdbScore,imdbVotes,justwatchScore,lower_title,movie_genre,netflix,object_type,original_release_year,original_title,paramountplus,primevideo,production_countrie,runtime,starplus,title,tmdbPopularity,tmdbScore,website_url
12,True,/br/filme/x-men-5-primeira-classe,False,False,tm165634,4.072,7.7,724314,0.964259520179,xmenfirstclass,act,False,MOVIE,2011,X-Men: First Class,False,False,US,132,False,X-Men: O Início,4.072,7.298,www.justwatch.com/br/filme/x-men-5-primeira-classe
L,True,/br/filme/os-incriveis,False,False,tm84505,83.81,8,809818,0.978146914748,theincredibles,act,False,MOVIE,2004,The Incredibles,False,False,US,115,False,The Incredibles - Os Super Heróis,83.81,7.704,www.justwatch.com/br/filme/os-incriveis
12,True,/br/filme/guardioes-da-galaxia,False,False,tm140097,72.358,8,1261157.0,0.978888646627,guardiansofthegalaxy,act,False,MOVIE,2014,Guardians of the Galaxy,False,False,US,121,False,Guardiões da Galáxia,72.358,7.908,www.justwatch.com/br/filme/guardioes-da-galaxia
L,True,/br/filme/the-princess-diaries,False,False,tm48427,65.422,6.4,163866,0.935898352533,theprincessdiaries,cmy,False,MOVIE,2001,The Princess Diaries,False,False,US,115,False,O Diário da Princesa,65.422,6.951,www.justwatch.com/br/filme/the-princess-diaries
L,True,/br/filme/star-wars-episodio-v-o-imperio-contra-ataca,False,False,tm2,62.69,8.7,1381410.0,0.978049034821,theempirestrikesback,act,False,MOVIE,1980,The Empire Strikes Back,False,False,US,124,False,Star Wars: Episódio V - O Império Contra-Ataca,62.69,8.4,www.justwatch.com/br/filme/star-wars-episodio-v-o-imperio-contra-ataca
14,True,/br/filme/the-last-repair-shop,False,False,tm1380234,19.845,7.3,,0.674975994496,thelastrepairshop,msc,False,MOVIE,2024,The Last Repair Shop,False,False,US,40,False,A Última Loja de Reparações,19.845,7.8,www.justwatch.com/br/filme/the-last-repair-shop
12,True,/br/filme/piratas-do-caribe-o-bau-da-morte,False,False,tm31764,114.277,7.4,768454,0.959452301787,piratesofthecaribbeandeadmanschest,fnt,False,MOVIE,2006,Pirates of the Caribbean: Dead Man's Chest,False,False,US,151,False,Piratas das Caraíbas: O Cofre do Homem Morto,114.277,7.357,www.justwatch.com/br/filme/piratas-do-caribe-o-bau-da-morte
12,True,/br/filme/vingadores-era-de-ultron,False,False,tm141000,132.329,7.3,922779,0.951655263595,avengersageofultron,act,False,MOVIE,2015,Avengers: Age of Ultron,False,False,US,141,False,Vingadores: A Era de Ultron,132.329,7.273,www.justwatch.com/br/filme/vingadores-era-de-ultron
12,True,/br/filme/captain-america-the-first-avenger,False,False,tm162906,65.087,6.9,897717,0.95935226609,captainamericathefirstavenger,act,False,MOVIE,2011,Captain America: The First Avenger,False,False,US,124,False,Capitão América: O Primeiro Vingador,65.087,6.999,www.justwatch.com/br/filme/captain-america-the-first-avenger
16,False,/br/filme/todo-mundo-em-panico,True,False,tm18563,63.562,6.3,287023,0.88028310814,scarymovie,cmy,False,MOVIE,2000,Scary Movie,False,False,US,88,False,Scary Movie - Um Susto de Filme,63.562,6.354,www.justwatch.com/br/filme/todo-mundo-em-panico
12,False,/br/filme/central-do-brasil,True,False,tm48371,17.145,8,42366,0.941974593084,centraldobrasil,drm,False,MOVIE,1998,Central do Brasil,False,False,FR,110,False,Central do Brasil,17.145,8.145,www.justwatch.com/br/filme/central-do-brasil
L,False,/br/filme/o-auto-da-compadecida,True,False,tm28860,13.798,8.6,16913,0.983062445713,oautodacompadecida,cmy,False,MOVIE,2000,O Auto da Compadecida,False,False,BR,104,False,O Auto da Compadecida,13.798,8.4,www.justwatch.com/br/filme/o-auto-da-compadecida
12,False,/br/filme/encontro-marcado,True,False,tm49453,64.175,7.2,265134,0.917778790228,meetjoeblack,drm,False,MOVIE,1998,Meet Joe Black,False,False,US,178,False,Conhece Joe Black?,64.175,7.328,www.justwatch.com/br/filme/encontro-marcado
14,False,/br/filme/o-resgate-do-soldado-ryan,True,False,tm57554,103.952,8.6,1498023.0,0.974331232167,savingprivateryan,drm,False,MOVIE,1998,Saving Private Ryan,False,False,US,169,False,O Resgate do Soldado Ryan,103.952,8.212,www.justwatch.com/br/filme/o-resgate-do-soldado-ryan
12,False,/br/filme/mussum-o-filmis,True,False,tm1372023,5.092,7.4,813,0.820959430108,mussumofilmis,cmy,False,MOVIE,2023,"Mussum, o Filmis",False,False,BR,122,False,"Mussum, o Filmis",5.092,7.8,www.justwatch.com/br/filme/mussum-o-filmis
14,False,/br/filme/m3gan,True,False,tm939539,60.316,6.3,142891,0.817958461053,m3gan,hrr,False,MOVIE,2022,M3GAN,False,False,US,102,False,M3gan,60.316,7.112,www.justwatch.com/br/filme/m3gan
16,False,/br/filme/mulholland-drive,True,False,tm30858,69.679,7.9,384247,0.886684642756,mulhollanddrive,trl,False,MOVIE,2001,Mulholland Drive,False,False,US,147,False,Mulholland Drive,69.679,7.82,www.justwatch.com/br/filme/mulholland-drive
16,False,/br/filme/bacurau,True,False,tm321900,13.907,7.3,30725,0.88354216359,bacurau,trl,False,MOVIE,2019,Bacurau,False,False,BR,131,False,Bacurau,13.907,7.7,www.justwatch.com/br/filme/bacurau
18,False,/br/filme/madrugada-dos-mortos,True,False,tm85646,74.097,7.3,272732,0.925253775265,dawnofthedead,hrr,False,MOVIE,2004,Dawn of the Dead,False,False,JP,101,False,O Renascer dos Mortos,74.097,7.052,www.justwatch.com/br/filme/madrugada-dos-mortos
12,False,/br/filme/tar,True,False,tm1131320,48.546,7.4,94033,0.791554797461,tr,drm,False,MOVIE,2022,TÁR,False,False,US,158,False,Tár,48.546,7.1,www.justwatch.com/br/filme/tar
16,False,/br/filme/apocalypse-now,True,False,tm67754,71.215,8.4,644120,0.943313661238,apocalypsenow,drm,False,MOVIE,1979,Apocalypse Now,False,False,US,147,False,Apocalypse Now,71.215,8.282,www.justwatch.com/br/filme/apocalypse-now
12,False,/br/filme/curtindo-a-vida-adoidado,True,False,tm116000,55.964,7.8,386910,0.955279738252,ferrisbuellersdayoff,cmy,False,MOVIE,1986,Ferris Bueller's Day Off,False,False,US,103,False,O Rei dos Gazeteiros,55.964,7.592,www.justwatch.com/br/filme/curtindo-a-vida-adoidado
18,False,/br/filme/a-criada,True,False,tm146371,79.395,8.1,173123,0.910743508077,,trl,False,MOVIE,2016,아가씨,False,False,KR,145,False,A Criada,79.395,8.2,www.justwatch.com/br/filme/a-criada
16,False,/br/filme/a-bruxa,True,False,tm137875,56.761,7,301421,0.877299800359,thewitch,hrr,False,MOVIE,2016,The Witch,False,False,CA,92,False,A Bruxa,56.761,7,www.justwatch.com/br/filme/a-bruxa
12,False,/br/filme/janela-indiscreta,True,False,tm21091,66.869,8.5,522666,0.968357715108,rearwindow,trl,False,MOVIE,1954,Rear Window,False,False,US,115,False,A Janela Indiscreta,66.869,8.351,www.justwatch.com/br/filme/janela-indiscreta
16,False,/br/filme/kill-bill-volume-2,True,False,tm89040,62.489,8,806668,0.951773576363,killbillvol2,act,False,MOVIE,2004,Kill Bill: Vol. 2,False,False,US,136,False,Kill Bill - A Vingança (vol. 2),62.489,7.878,www.justwatch.com/br/filme/kill-bill-volume-2
,False,/br/filme/spermworld,False,False,tm1434050,9.526,7.3,841,,spermworld,doc,False,MOVIE,2024,Spermworld,False,False,US,84,True,Spermworld,9.526,8,www.justwatch.com/br/filme/spermworld
16,False,/br/filme/o-lobo-atras-da-porta,False,False,tm184816,16.369,7.4,5157,0.869821965565,oloboatrsdaporta,hrr,False,MOVIE,2013,O Lobo Atrás da Porta,False,False,BR,98,True,O Lobo atrás da Porta,16.369,7.4,www.justwatch.com/br/filme/o-lobo-atras-da-porta
18,False,/br/filme/fresh,False,False,tm1138043,71.369,6.7,74422,0.880905422325,fresh,hrr,False,MOVIE,2022,Fresh,False,False,US,114,True,Fresh,71.369,6.99,www.justwatch.com/br/filme/fresh
14,False,/br/filme/prometheus,False,False,tm69294,171.12,7,644788,0.870793028101,prometheus,scf,False,MOVIE,2012,Prometheus,False,False,GB,124,True,Prometheus,171.12,6.5,www.justwatch.com/br/filme/prometheus
18,False,/br/filme/era-uma-vez-na-america,False,False,tm180542,77.306,8.3,378140,0.937651147417,onceuponatimeinamerica,drm,False,MOVIE,1984,Once Upon a Time in America,False,False,US,229,True,Era Uma Vez na América,77.306,8.423,www.justwatch.com/br/filme/era-uma-vez-na-america
,False,/br/filme/pequena-miss-sunshine,False,False,tm26292,26.668,7.8,518588,0.956304905334,littlemisssunshine,cmy,False,MOVIE,2006,Little Miss Sunshine,False,False,US,102,True,Uma Família à Beira de um Ataque de Nervos,26.668,7.686,www.justwatch.com/br/filme/pequena-miss-sunshine
12,False,/br/filme/sinais,False,False,tm115633,70.301,6.8,386105,0.892713757625,signs,drm,False,MOVIE,2002,Signs,False,False,US,106,True,Sinais,70.301,6.687,www.justwatch.com/br/filme/sinais
16,False,/br/filme/love-and-other-drugs,False,False,tm104892,83.815,6.7,221148,0.905413750991,loveotherdrugs,drm,False,MOVIE,2010,Love & Other Drugs,False,False,US,112,True,O Amor é o Melhor Remédio,83.815,7.049,www.justwatch.com/br/filme/love-and-other-drugs
12,False,/br/filme/free-guy,False,False,tm460711,224.923,7.1,426662,0.923709936179,freeguy,scf,False,MOVIE,2021,Free Guy,False,False,US,115,True,Free Guy: Herói Improvável,224.923,7.508,www.justwatch.com/br/filme/free-guy
L,False,/br/filme/o-dia-depois-de-amanha,False,False,tm85114,56.055,6.5,476495,0.912554445682,thedayaftertomorrow,act,False,MOVIE,2004,The Day After Tomorrow,False,False,US,123,True,O Dia Depois de Amanhã,56.055,6.527,www.justwatch.com/br/filme/o-dia-depois-de-amanha
14,False,/br/filme/jojo-rabbit,False,False,tm419055,71.775,7.9,442017,0.945128529895,jojorabbit,cmy,False,MOVIE,2019,Jojo Rabbit,False,False,CZ,108,True,Jojo Rabbit,71.775,8.027,www.justwatch.com/br/filme/jojo-rabbit
10,False,/br/filme/nosso-lar,False,False,tm102612,20.185,6.4,3586,0.795390008755,nossolar,drm,False,MOVIE,2010,Nosso Lar,False,False,BR,103,True,Nosso Lar,20.185,7.2,www.justwatch.com/br/filme/nosso-lar
L,True,/br/filme/doze-e-demais,False,False,tm137900,28.792,5.9,109003,0.898722507367,cheaperbythedozen,cmy,False,MOVIE,2003,Cheaper by the Dozen,False,False,US,98,False,À Dúzia é Mais Barato,28.792,6.289,www.justwatch.com/br/filme/doze-e-demais
12,True,/br/filme/a-culpa-e-das-estrelas,False,False,tm141973,69.329,7.7,401431,0.895430214162,thefaultinourstars,drm,False,MOVIE,2014,The Fault in Our Stars,False,False,US,126,False,A Culpa é das Estrelas,69.329,7.596,www.justwatch.com/br/filme/a-culpa-e-das-estrelas
L,True,/br/filme/lego-marvel-avengers-code-red,False,False,tm1387860,30.367,,,0.503592487838,legomarvelavengerscodered,fml,False,MOVIE,2023,LEGO Marvel Avengers: Code Red,False,False,US,46,False,LEGO Marvel Avengers: Código Vermelho,30.367,6.6,www.justwatch.com/br/filme/lego-marvel-avengers-code-red
12,True,/br/filme/cruella,False,False,tm240625,107.704,7.3,266154,0.935020518107,cruella,cmy,False,MOVIE,2021,Cruella,False,False,US,134,False,Cruella,107.704,8.027,www.justwatch.com/br/filme/cruella
,True,/br/filme/diary-of-a-wimpy-kid,False,False,tm106045,41.485,6.2,58157,0.80185082189,diaryofawimpykid,cmy,False,MOVIE,2010,Diary of a Wimpy Kid,False,False,GB,92,False,Diário de um Banana,41.485,6.231,www.justwatch.com/br/filme/diary-of-a-wimpy-kid
12,True,/br/filme/homem-de-ferro-2,False,False,tm92312,528.284,6.9,869388,0.945694919376,ironman2,act,False,MOVIE,2010,Iron Man 2,False,False,US,125,False,Homem de Ferro 2,528.284,6.839,www.justwatch.com/br/filme/homem-de-ferro-2
12,True,/br/filme/percy-jackson-e-o-ladrao-de-raios,False,False,tm90273,100.448,5.9,203143,0.851437261751,percyjacksontheolympiansthelightningthief,act,False,MOVIE,2010,Percy Jackson & the Olympians: The Lightning Thief,False,False,US,118,False,Percy Jackson e os Ladrões do Olimpo,100.448,6.217,www.justwatch.com/br/filme/percy-jackson-e-o-ladrao-de-raios
14,True,/br/filme/thor-love-and-thunder,False,False,tm821210,198.665,6.2,401962,0.766851060149,thorloveandthunder,cmy,False,MOVIE,2022,Thor: Love and Thunder,False,False,US,119,False,Thor: Amor e Trovão,198.665,6.469,www.justwatch.com/br/filme/thor-love-and-thunder
L,True,/br/filme/os-fantasmas-de-scrooge,False,False,tm130738,40.044,6.8,129602,0.867214577014,achristmascarol,ani,False,MOVIE,2009,A Christmas Carol,False,False,US,94,False,Um Conto de Natal,40.044,6.883,www.justwatch.com/br/filme/os-fantasmas-de-scrooge
12,True,/br/filme/free-solo,False,False,tm407114,26.361,8.1,77553,0.944909239494,freesolo,doc,False,MOVIE,2018,Free Solo,False,False,US,100,False,Free Solo,26.361,7.912,www.justwatch.com/br/filme/free-solo
12,True,/br/filme/star-wars-episodio-ix-a-ascensao-de-skywalker,False,False,tm9,102.175,6.4,494071,0.779304183325,starwarstheriseofskywalker,act,False,MOVIE,2019,Star Wars: The Rise of Skywalker,False,False,US,136,False,Star Wars: Episódio IX - A Ascensão de Skywalker,102.175,6.338,www.justwatch.com/br/filme/star-wars-episodio-ix-a-ascensao-de-skywalker
14,True,/br/filme/pantera-negra,False,False,tm418,385.498,7.3,707778,0.943706535989,blackpanther,act,False,MOVIE,2018,Black Panther,False,False,US,135,False,Pantera Negra,385.498,7.385,www.justwatch.com/br/filme/pantera-negra
12,True,/br/filme/tron-legacy,False,False,tm99496,83.871,6.8,356137,0.898785000768,tronlegacy,act,False,MOVIE,2010,TRON: Legacy,False,False,US,125,False,TRON: O Legado,83.871,6.469,www.justwatch.com/br/filme/tron-legacy
12,True,/br/filme/a-saga-twilight-amanhecer-parte-2-2012,True,False,tm33564,113.01,5.5,263102,0.699919524627,thetwilightsagabreakingdawnpart2,fnt,True,MOVIE,2012,The Twilight Saga: Breaking Dawn - Part 2,False,True,US,115,False,A Saga Twilight: Amanhecer Parte 2,113.01,6.464,www.justwatch.com/br/filme/a-saga-twilight-amanhecer-parte-2-2012
L,True,/br/filme/a-era-do-gelo-2,False,False,tm26315,75.271,6.8,296863,0.946171768488,iceagethemeltdown,cmy,False,MOVIE,2006,Ice Age: The Meltdown,False,False,US,93,False,A Idade do Gelo 2: Descongelados,75.271,6.7,www.justwatch.com/br/filme/a-era-do-gelo-2
12,True,/br/filme/piratas-das-caraibas-nos-confins-do-mundo,False,False,tm84873,118.087,7.1,694286,0.942978774656,piratesofthecaribbeanatworldsend,act,False,MOVIE,2007,Pirates of the Caribbean: At World's End,False,False,US,169,False,Piratas das Caraíbas: Nos Confins do Mundo,118.087,7.3,www.justwatch.com/br/filme/piratas-das-caraibas-nos-confins-do-mundo
L,True,/br/filme/vida-de-inseto,False,False,tm62982,88.652,7.2,311348,0.949235598006,abugslife,act,False,MOVIE,1998,A Bug's Life,False,False,US,95,False,Uma Vida de Insecto,88.652,6.968,www.justwatch.com/br/filme/vida-de-inseto
L,True,/br/filme/a-batalha-do-planeta-dos-macacos,False,False,tm190174,88.587,5.4,33941,0.798978292452,battlefortheplanetoftheapes,act,False,MOVIE,1973,Battle for the Planet of the Apes,False,False,US,93,True,Batalha pelo Planeta dos Macacos,88.587,5.713,www.justwatch.com/br/filme/a-batalha-do-planeta-dos-macacos
L,True,/br/filme/turning-red,False,False,tm375923,473.864,7,153037,0.887648791665,turningred,cmy,False,MOVIE,2022,Turning Red,False,False,US,107,False,Turning Red - Estranhamente Vermelho,473.864,7.39,www.justwatch.com/br/filme/turning-red
14,True,/br/filme/os-novos-mutantes,False,False,tm240624,203.973,5.3,72199,0.674076477671,thenewmutants,scf,False,MOVIE,2020,The New Mutants,False,False,US,94,False,Os Novos Mutantes,203.973,6.117,www.justwatch.com/br/filme/os-novos-mutantes
L,True,/br/filme/zootropolis,False,False,tm122337,193.149,8,538334,0.972124248444,zootopia,ani,False,MOVIE,2016,Zootopia,False,False,US,109,False,Zootrópolis,193.149,7.747,www.justwatch.com/br/filme/zootropolis
L,True,/br/filme/um-heroi-de-brinquedo,False,False,tm107998,42.805,5.7,116212,0.863123033948,jinglealltheway,fml,False,MOVIE,1996,Jingle All the Way,False,False,US,89,False,O Tesouro de Natal,42.805,6.038,www.justwatch.com/br/filme/um-heroi-de-brinquedo
12,True,/br/filme/jungle-cruise,False,False,tm344880,64.869,6.6,212752,0.890231788832,junglecruise,act,False,MOVIE,2021,Jungle Cruise,False,False,US,127,False,Jungle Cruise - A Maldição nos Confins da Selva,64.869,7.4,www.justwatch.com/br/filme/jungle-cruise
,True,/br/filme/timeless-heroes-indiana-jones-and-harrison-ford,False,False,tm1412273,,7.6,651,0.552532362349,timelessheroesindianajonesandharrisonford,doc,False,MOVIE,2023,Timeless Heroes: Indiana Jones and Harrison Ford,False,False,US,90,False,Heróis Intemporais: Indiana Jones e Harrison Ford,,,www.justwatch.com/br/filme/timeless-heroes-indiana-jones-and-harrison-ford
L,True,/br/filme/die-monster-uni,False,False,tm186511,66.309,7.2,390438,0.942667600328,monstersuniversity,fml,False,MOVIE,2013,Monsters University,False,False,US,104,False,Monstros: A Universidade,66.309,7,www.justwatch.com/br/filme/die-monster-uni
18,False,/br/filme/o-franco-atirador,True,False,tm17792,46.889,8.1,362552,0.915045550859,thedeerhunter,drm,False,MOVIE,1978,The Deer Hunter,False,False,GB,183,False,O Caçador,46.889,8.013,www.justwatch.com/br/filme/o-franco-atirador
14,False,/br/filme/007-sem-tempo-para-morrer,True,False,tm232799,85.605,7.3,445270,0.922091596903,notimetodie,act,False,MOVIE,2021,No Time to Die,False,False,GB,163,False,007: Sem Tempo para Morrer,85.605,7.377,www.justwatch.com/br/filme/007-sem-tempo-para-morrer
16,False,/br/filme/expresso-do-amanha,True,False,tm166118,81.493,7.1,389359,0.872388465565,snowpiercer,act,False,MOVIE,2013,Snowpiercer,False,False,KR,126,False,Expresso do Amanhã,81.493,6.903,www.justwatch.com/br/filme/expresso-do-amanha
12,False,/br/filme/insonia,True,False,tm108332,49.583,7.2,319427,0.909096583832,insomnia,trl,False,MOVIE,2002,Insomnia,False,False,US,118,False,Insónia,49.583,6.941,www.justwatch.com/br/filme/insonia
L,False,/br/filme/twister-1996,True,False,tm108242,142.456,6.5,213933,0.939909787056,twister,act,False,MOVIE,1996,Twister,False,False,US,113,False,Tornado,142.456,6.5,www.justwatch.com/br/filme/twister-1996
14,False,/br/filme/festim-diabolico,True,False,tm4164,29.21,7.9,153886,0.93842373622,rope,trl,False,MOVIE,1948,Rope,False,False,US,81,False,A Corda,29.21,7.959,www.justwatch.com/br/filme/festim-diabolico
16,False,/br/filme/eurotrip-passaporte-para-confusao,True,False,tm87600,60.63,6.6,223097,0.881472030263,eurotrip,cmy,False,MOVIE,2004,EuroTrip,False,False,US,90,False,EuroTrip,60.63,6.585,www.justwatch.com/br/filme/eurotrip-passaporte-para-confusao
18,False,/br/filme/cocaine-bear,True,False,tm1205347,212.123,5.9,107674,0.75702492439,cocainebear,cmy,False,MOVIE,2023,Cocaine Bear,False,False,NL,95,False,O Urso do Pó Branco,212.123,6.097,www.justwatch.com/br/filme/cocaine-bear
14,False,/br/filme/fuga-de-nova-york,True,False,tm124856,81.193,7.1,157722,0.939114009694,escapefromnewyork,scf,False,MOVIE,1981,Escape from New York,False,False,GB,99,False,Nova Iorque 1997,81.193,7.1,www.justwatch.com/br/filme/fuga-de-nova-york
12,False,/br/filme/apertem-os-cintos-o-piloto-sumiu,True,False,tm100005,46.332,7.7,261462,0.946456621215,airplane,cmy,False,MOVIE,1980,Airplane!,False,False,US,86,False,O Aeroplano,46.332,7.3,www.justwatch.com/br/filme/apertem-os-cintos-o-piloto-sumiu
16,False,/br/filme/quero-ser-john-malkovich,True,False,tm51234,36.299,7.7,353564,0.918225148219,beingjohnmalkovich,cmy,False,MOVIE,1999,Being John Malkovich,False,False,US,113,False,Queres Ser John Malkovich?,36.299,7.414,www.justwatch.com/br/filme/quero-ser-john-malkovich
12,False,/br/filme/asas-do-desejo,True,False,tm19116,49.793,7.9,77154,0.847399119413,derhimmelberberlin,drm,False,MOVIE,1987,Der Himmel über Berlin,False,False,FR,128,False,As Asas do Desejo,49.793,7.8,www.justwatch.com/br/filme/asas-do-desejo
14,False,/br/filme/guerra-mundial-z,True,False,tm179734,106.493,7,720235,0.914301114568,worldwarz,drm,False,MOVIE,2013,World War Z,False,False,MT,116,False,WWZ: Guerra Mundial,106.493,6.811,www.justwatch.com/br/filme/guerra-mundial-z
16,False,/br/filme/the-equalizer-2-a-vinganca,True,False,tm213066,152.075,6.7,198359,0.944673463389,theequalizer2,trl,False,MOVIE,2018,The Equalizer 2,False,False,US,121,False,The Equalizer 2 - A Vingança,152.075,6.745,www.justwatch.com/br/filme/the-equalizer-2-a-vinganca
12,False,/br/filme/mrs-harris-goes-to-paris,True,False,tm1113459,28.443,7.1,26408,0.873870261716,mrsharrisgoestoparis,drm,False,MOVIE,2022,Mrs. Harris Goes to Paris,False,False,HU,116,False,Um Sonho em Paris,28.443,7.1,www.justwatch.com/br/filme/mrs-harris-goes-to-paris
L,False,/br/filme/megamente,True,False,tm103561,101.17,7.3,296276,0.935353586687,megamind,cmy,False,MOVIE,2010,Megamind,False,False,US,96,False,Megamente,101.17,6.985,www.justwatch.com/br/filme/megamente
10,False,/br/filme/o-amor-nao-tira-ferias,True,False,tm31297,46.49,6.9,323307,0.926827674039,theholiday,cmy,False,MOVIE,2006,The Holiday,False,False,US,136,False,O Amor Não Tira Férias,46.49,7.093,www.justwatch.com/br/filme/o-amor-nao-tira-ferias
14,False,/br/filme/retrato-da-rapariga-em-chamas,True,False,tm468920,43.855,8.1,109825,0.918073871833,portraitofaladyonfire,drm,False,MOVIE,2019,Portrait of a Lady on Fire,False,False,FR,122,False,Retrato da Rapariga em Chamas,43.855,8.1,www.justwatch.com/br/filme/retrato-da-rapariga-em-chamas
